farmer_id,date,type,amount_rwf,receiver,sender,fee_rwf
F002,2026-02-28,PAYMENT,4200,28668868,250793397399,0
F002,2026-03-03,PAYMENT,5900,28668868,250793397399,0
F002,2026-03-04,PAYMENT,500,36359461,250793397399,0
F002,2026-03-06,TRANSFER,3000,250790190672,250793397399,100
F002,2026-03-08,PAYMENT,1000,36359461,250793397399,0
F002,2026-03-09,PAYMENT,4100,28668868,250793397399,0
F002,2026-03-10,TRANSFER,5800,250791122343,250793397399,100
F002,2026-03-11,PAYMENT,1500,28668868,250793397399,0
F002,2026-03-14,TRANSFER,102000,250793397399,250790030094,0
F002,2026-03-14,PAYMENT,3000,36359461,250793397399,0
F002,2026-03-15,PAYMENT,1500,27117561,250793397399,0
F002,2026-03-15,TRANSFER,1600,250788992227,250793397399,100
F002,2026-03-16,PAYMENT,3500,28668868,250793397399,0
F002,2026-03-18,PAYMENT,500,36359461,250793397399,0
F002,2026-03-21,PAYMENT,500,36359461,250793397399,0
F002,2026-03-23,TRANSFER,800,250790516554,250793397399,20
F002,2026-03-24,TRANSFER,73000,250793397399,250790030094,0
F002,2026-03-26,PAYMENT,5200,28668868,250793397399,0
F002,2026-03-27,TRANSFER,1500,250788246205,250793397399,100
F002,2026-04-02,PAYMENT,5900,28668868,250793397399,0
F002,2026-04-06,PAYMENT,2000,36359461,250793397399,0
F002,2026-04-07,TRANSFER,3000,250790190672,250793397399,100
F002,2026-04-09,TRANSFER,1300,250793397399,250793388528,0
F002,2026-04-10,PAYMENT,3000,36359461,250793397399,0
F002,2026-04-11,PAYMENT,1500,27117561,250793397399,0
F002,2026-04-11,PAYMENT,1400,28668868,250793397399,0
F002,2026-04-12,TRANSFER,66000,250793397399,250790030094,0
F002,2026-04-12,TRANSFER,4900,250791615870,250793397399,100
F002,2026-04-15,TRANSFER,70000,250793397399,250790030094,0
F002,2026-04-15,TRANSFER,1800,250791686735,250793397399,100
F002,2026-04-16,PAYMENT,28000,31905950,250793397399,0
F002,2026-04-16,PAYMENT,2700,28668868,250793397399,0
F002,2026-04-18,PAYMENT,6000,28668868,250793397399,0
F002,2026-04-20,PAYMENT,1500,36359461,250793397399,0
F002,2026-04-21,PAYMENT,3200,28668868,250793397399,0
F002,2026-04-22,TRANSFER,1300,250791645558,250793397399,100
F002,2026-04-23,TRANSFER,63000,250793397399,250790030094,0
F002,2026-04-23,PAYMENT,2700,28668868,250793397399,0
F002,2026-04-25,PAYMENT,1500,28668868,250793397399,0
F002,2026-04-26,PAYMENT,1000,36359461,250793397399,0
F002,2026-05-02,TRANSFER,4300,250793397399,250790199028,0
F002,2026-05-04,TRANSFER,55000,250793397399,250790030094,0
F002,2026-05-04,PAYMENT,1500,36359461,250793397399,0
F002,2026-05-04,PAYMENT,3300,28668868,250793397399,0
F002,2026-05-06,TRANSFER,3000,250790190672,250793397399,100
F002,2026-05-06,PAYMENT,1000,28668868,250793397399,0
F002,2026-05-08,TRANSFER,71000,250793397399,250790030094,0
F002,2026-05-08,TRANSFER,3500,250788718987,250793397399,100
F002,2026-05-09,PAYMENT,1500,36359461,250793397399,0
F002,2026-05-10,PAYMENT,1000,36359461,250793397399,0
F002,2026-05-13,PAYMENT,1000,36359461,250793397399,0
F002,2026-05-13,PAYMENT,3500,27117561,250793397399,0
F002,2026-05-15,PAYMENT,500,36359461,250793397399,0
F002,2026-05-15,PAYMENT,1200,28668868,250793397399,0
F002,2026-05-15,TRANSFER,3500,250792945497,250793397399,100
F002,2026-05-21,PAYMENT,3500,28668868,250793397399,0
F002,2026-05-23,PAYMENT,1500,36359461,250793397399,0
F002,2026-05-23,PAYMENT,1300,28668868,250793397399,0
F002,2026-05-24,TRANSFER,46000,250793397399,250790030094,0
F002,2026-05-25,PAYMENT,3200,28668868,250793397399,0
F002,2026-05-26,PAYMENT,500,36359461,250793397399,0
F002,2026-05-28,PAYMENT,3700,28668868,250793397399,0
F002,2026-06-01,PAYMENT,2000,36359461,250793397399,0
F002,2026-06-01,PAYMENT,3000,27117561,250793397399,0
F002,2026-06-03,PAYMENT,3000,36359461,250793397399,0
F002,2026-06-05,PAYMENT,2300,28668868,250793397399,0
F002,2026-06-07,TRANSFER,3000,250790190672,250793397399,100
F002,2026-06-08,PAYMENT,3000,36359461,250793397399,0
F002,2026-06-08,PAYMENT,2200,28668868,250793397399,0
F002,2026-06-09,PAYMENT,1500,36359461,250793397399,0
F002,2026-06-11,PAYMENT,1500,36359461,250793397399,0
F002,2026-06-14,PAYMENT,2200,28668868,250793397399,0
F002,2026-06-17,PAYMENT,1400,28668868,250793397399,0
F002,2026-06-18,TRANSFER,54000,250793397399,250790030094,0
F002,2026-06-19,PAYMENT,5800,28668868,250793397399,0
F002,2026-06-20,PAYMENT,500,36359461,250793397399,0
F002,2026-06-24,TRANSFER,55000,250793397399,250790030094,0
F002,2026-06-24,PAYMENT,3000,36359461,250793397399,0
F002,2026-06-27,TRANSFER,4200,250788694963,250793397399,100
F002,2026-06-28,PAYMENT,3900,28668868,250793397399,0
F002,2026-06-28,TRANSFER,2200,250793670556,250793397399,100
F002,2026-07-02,PAYMENT,1500,36359461,250793397399,0
F002,2026-07-05,TRANSFER,3000,250790190672,250793397399,100
F002,2026-07-05,PAYMENT,2900,28668868,250793397399,0
F002,2026-07-06,PAYMENT,2000,36359461,250793397399,0
F002,2026-07-07,TRANSFER,57000,250793397399,250790030094,0
F002,2026-07-08,PAYMENT,4600,28668868,250793397399,0
F002,2026-07-11,TRANSFER,2500,250789825206,250793397399,100
F003,2025-07-12,PAYMENT,1900,48803329,250788870127,0
F003,2025-07-12,TRANSFER,7500,250788870127,250788361551,0
F003,2025-07-13,PAYMENT,5700,48803329,250788870127,0
F003,2025-07-13,TRANSFER,4400,250788666549,250788870127,100
F003,2025-07-18,TRANSFER,13700,250788870127,250792217220,0
F003,2025-07-19,PAYMENT,500,39997825,250788870127,0
F003,2025-07-20,PAYMENT,500,39997825,250788870127,0
F003,2025-07-21,PAYMENT,1500,48803329,250788870127,0
F003,2025-07-22,PAYMENT,3300,48803329,250788870127,0
F003,2025-07-23,PAYMENT,5400,48803329,250788870127,0
F003,2025-07-24,PAYMENT,3000,39997825,250788870127,0
F003,2025-07-25,PAYMENT,1500,39997825,250788870127,0
F003,2025-07-26,PAYMENT,1500,20095145,250788870127,0
F003,2025-07-28,TRANSFER,3700,250790265971,250788870127,100
F003,2025-08-01,TRANSFER,19700,250788870127,250792217220,0
F003,2025-08-03,PAYMENT,1000,39997825,250788870127,0
F003,2025-08-05,TRANSFER,18600,250788870127,250792217220,0
F003,2025-08-05,PAYMENT,1600,48803329,250788870127,0
F003,2025-08-09,PAYMENT,1500,39997825,250788870127,0
F003,2025-08-11,PAYMENT,4300,48803329,250788870127,0
F003,2025-08-14,PAYMENT,1000,39997825,250788870127,0
F003,2025-08-15,PAYMENT,1000,39997825,250788870127,0
F003,2025-08-17,PAYMENT,5000,48803329,250788870127,0
F003,2025-08-21,PAYMENT,3800,48803329,250788870127,0
F003,2025-08-21,TRANSFER,1300,250792770899,250788870127,100
F003,2025-08-22,PAYMENT,1000,39997825,250788870127,0
F003,2025-08-22,PAYMENT,900,48803329,250788870127,0
F003,2025-08-22,TRANSFER,3200,250789046489,250788870127,100
F003,2025-08-23,PAYMENT,3800,48803329,250788870127,0
F003,2025-08-24,PAYMENT,3300,48803329,250788870127,0
F003,2025-08-24,TRANSFER,3400,250792354992,250788870127,100
F003,2025-08-26,PAYMENT,4000,20095145,250788870127,0
F003,2025-08-26,PAYMENT,2300,48803329,250788870127,0
F003,2025-08-27,TRANSFER,7400,250788870127,250793487192,0
F003,2025-09-02,TRANSFER,21800,250788870127,250789344519,0
F003,2025-09-03,TRANSFER,4200,250788307696,250788870127,100
F003,2025-09-04,PAYMENT,1000,39997825,250788870127,0
F003,2025-09-05,TRANSFER,11700,250788870127,250789344519,0
F003,2025-09-05,TRANSFER,4000,250789826952,250788870127,100
F003,2025-09-05,PAYMENT,2100,48803329,250788870127,0
F003,2025-09-05,TRANSFER,2200,250788829538,250788870127,100
F003,2025-09-06,TRANSFER,2100,250788330926,250788870127,100
F003,2025-09-07,PAYMENT,1400,48803329,250788870127,0
F003,2025-09-08,PAYMENT,3200,48803329,250788870127,0
F003,2025-09-09,TRANSFER,10100,250788870127,250792226441,0
F003,2025-09-11,PAYMENT,4000,20095145,250788870127,0
F003,2025-09-11,PAYMENT,1600,48803329,250788870127,0
F003,2025-09-12,PAYMENT,2000,39997825,250788870127,0
F003,2025-09-14,PAYMENT,2000,39997825,250788870127,0
F003,2025-09-15,PAYMENT,17000,29303799,250788870127,0
F003,2025-09-16,PAYMENT,5000,48803329,250788870127,0
F003,2025-09-17,PAYMENT,1500,39997825,250788870127,0
F003,2025-09-21,TRANSFER,3000,250792417568,250788870127,100
F003,2025-09-24,PAYMENT,18000,24854922,250788870127,0
F003,2025-09-25,PAYMENT,1000,39997825,250788870127,0
F003,2025-09-25,PAYMENT,5200,48803329,250788870127,0
F003,2025-09-25,TRANSFER,6300,250788870127,250789300009,0
F003,2025-09-26,PAYMENT,1500,39997825,250788870127,0
F003,2025-09-26,TRANSFER,4900,250791265618,250788870127,100
F003,2025-10-01,PAYMENT,1000,39997825,250788870127,0
F003,2025-10-02,PAYMENT,500,39997825,250788870127,0
F003,2025-10-02,TRANSFER,3200,250790130521,250788870127,100
F003,2025-10-05,PAYMENT,2000,20095145,250788870127,0
F003,2025-10-05,PAYMENT,5700,48803329,250788870127,0
F003,2025-10-07,PAYMENT,3000,39997825,250788870127,0
F003,2025-10-08,PAYMENT,500,39997825,250788870127,0
F003,2025-10-09,TRANSFER,4000,250789826952,250788870127,100
F003,2025-10-11,PAYMENT,3900,48803329,250788870127,0
F003,2025-10-12,TRANSFER,11600,250788870127,250792226441,0
F003,2025-10-13,PAYMENT,3000,39997825,250788870127,0
F003,2025-10-16,TRANSFER,4000,250788870127,250792279676,0
F003,2025-10-17,TRANSFER,24500,250788870127,250792217220,0
F003,2025-10-19,TRANSFER,9400,250788870127,250789344519,0
F003,2025-10-20,PAYMENT,1000,39997825,250788870127,0
F003,2025-10-20,PAYMENT,2100,48803329,250788870127,0
F003,2025-10-21,TRANSFER,3500,250791932694,250788870127,100
F003,2025-10-22,PAYMENT,2100,48803329,250788870127,0
F003,2025-10-23,TRANSFER,7600,250788870127,250788762400,0
F003,2025-10-25,TRANSFER,17900,250788870127,250792226441,0
F003,2025-10-25,PAYMENT,2300,48803329,250788870127,0
F003,2025-10-25,TRANSFER,3800,250793461097,250788870127,100
F003,2025-10-28,PAYMENT,1000,39997825,250788870127,0
F003,2025-10-28,TRANSFER,3700,250790195892,250788870127,100
F003,2025-11-01,TRANSFER,22000,250788870127,250789344519,0
F003,2025-11-01,PAYMENT,1000,39997825,250788870127,0
F003,2025-11-02,TRANSFER,11500,250788870127,250792226441,0
F003,2025-11-02,PAYMENT,2700,48803329,250788870127,0
F003,2025-11-03,TRANSFER,5000,250790336814,250788870127,100
F003,2025-11-04,PAYMENT,1500,39997825,250788870127,0
F003,2025-11-05,PAYMENT,2000,39997825,250788870127,0
F003,2025-11-06,TRANSFER,4000,250789826952,250788870127,100
F003,2025-11-06,PAYMENT,500,39997825,250788870127,0
F003,2025-11-06,TRANSFER,1300,250788343848,250788870127,100
F003,2025-11-12,PAYMENT,4400,48803329,250788870127,0
F003,2025-11-12,TRANSFER,1300,250788870127,250793912300,0
F003,2025-11-13,TRANSFER,22500,250788870127,250792217220,0
F003,2025-11-14,PAYMENT,1500,39997825,250788870127,0
F003,2025-11-14,PAYMENT,5800,48803329,250788870127,0
F003,2025-11-14,TRANSFER,5900,250790321384,250788870127,100
F003,2025-11-15,PAYMENT,3100,48803329,250788870127,0
F003,2025-11-15,TRANSFER,3900,250788870127,250792456068,0
F003,2025-11-16,TRANSFER,10600,250788870127,250792226441,0
F003,2025-11-16,PAYMENT,1500,39997825,250788870127,0
F003,2025-11-20,TRANSFER,4200,250792752524,250788870127,100
F003,2025-11-22,PAYMENT,4500,48803329,250788870127,0
F003,2025-11-24,PAYMENT,3000,39997825,250788870127,0
F003,2025-11-24,PAYMENT,2700,48803329,250788870127,0
F003,2025-11-26,PAYMENT,3000,20095145,250788870127,0
F003,2025-11-27,TRANSFER,4000,250789723270,250788870127,100
F003,2025-11-28,TRANSFER,12900,250788870127,250792217220,0
F003,2025-12-01,PAYMENT,500,39997825,250788870127,0
F003,2025-12-02,PAYMENT,3000,39997825,250788870127,0
F003,2025-12-02,TRANSFER,6000,250793425942,250788870127,100
F003,2025-12-02,TRANSFER,1600,250788870127,250789816332,0
F003,2025-12-03,PAYMENT,1000,39997825,250788870127,0
F003,2025-12-03,PAYMENT,3500,20095145,250788870127,0
F003,2025-12-03,TRANSFER,3500,250792840010,250788870127,100
F003,2025-12-05,TRANSFER,6300,250788870127,250790379742,0
F003,2025-12-07,PAYMENT,5500,48803329,250788870127,0
F003,2025-12-09,TRANSFER,18700,250788870127,250792226441,0
F003,2025-12-10,PAYMENT,4400,48803329,250788870127,0
F003,2025-12-12,PAYMENT,4600,48803329,250788870127,0
F003,2025-12-13,PAYMENT,1500,39997825,250788870127,0
F003,2025-12-14,PAYMENT,1000,39997825,250788870127,0
F003,2025-12-15,PAYMENT,1500,39997825,250788870127,0
F003,2025-12-16,PAYMENT,3100,48803329,250788870127,0
F003,2025-12-20,TRANSFER,17700,250788870127,250792226441,0
F003,2025-12-21,TRANSFER,24600,250788870127,250789344519,0
F003,2025-12-21,TRANSFER,1800,250788149715,250788870127,100
F003,2025-12-24,PAYMENT,1000,39997825,250788870127,0
F003,2025-12-26,PAYMENT,3900,48803329,250788870127,0
F003,2025-12-26,TRANSFER,5500,250793819264,250788870127,100
F003,2025-12-27,PAYMENT,4900,48803329,250788870127,0
F003,2026-01-01,PAYMENT,3000,39997825,250788870127,0
F003,2026-01-02,PAYMENT,2500,20095145,250788870127,0
F003,2026-01-02,PAYMENT,4700,48803329,250788870127,0
F003,2026-01-02,TRANSFER,4200,250790390084,250788870127,100
F003,2026-01-04,TRANSFER,15000,250788870127,250792226441,0
F003,2026-01-04,PAYMENT,2000,39997825,250788870127,0
F003,2026-01-05,PAYMENT,3800,48803329,250788870127,0
F003,2026-01-05,TRANSFER,4100,250788601800,250788870127,100
F003,2026-01-06,PAYMENT,1000,39997825,250788870127,0
F003,2026-01-06,PAYMENT,5300,48803329,250788870127,0
F003,2026-01-07,PAYMENT,1600,48803329,250788870127,0
F003,2026-01-08,TRANSFER,4000,250789826952,250788870127,100
F003,2026-01-09,PAYMENT,5000,48803329,250788870127,0
F003,2026-01-10,PAYMENT,500,39997825,250788870127,0
F003,2026-01-11,PAYMENT,1000,39997825,250788870127,0
F003,2026-01-13,PAYMENT,3000,39997825,250788870127,0
F003,2026-01-15,PAYMENT,500,39997825,250788870127,0
F003,2026-01-17,PAYMENT,20000,29303799,250788870127,0
F003,2026-01-19,TRANSFER,1600,250792384774,250788870127,100
F003,2026-01-20,PAYMENT,500,39997825,250788870127,0
F003,2026-01-20,PAYMENT,1800,48803329,250788870127,0
F003,2026-01-20,TRANSFER,3800,250790681113,250788870127,100
F003,2026-01-21,PAYMENT,3100,48803329,250788870127,0
F003,2026-01-22,TRANSFER,2800,250789118959,250788870127,100
F003,2026-01-23,TRANSFER,22800,250788870127,250792217220,0
F003,2026-01-24,TRANSFER,2500,250788870127,250791542895,0
F003,2026-01-26,TRANSFER,21600,250788870127,250792226441,0
F003,2026-01-27,PAYMENT,1500,48803329,250788870127,0
F003,2026-01-28,TRANSFER,22900,250788870127,250792226441,0
F003,2026-02-03,PAYMENT,1000,39997825,250788870127,0
F003,2026-02-03,PAYMENT,2600,48803329,250788870127,0
F003,2026-02-04,TRANSFER,18200,250788870127,250789344519,0
F003,2026-02-04,TRANSFER,4200,250789641599,250788870127,100
F003,2026-02-05,PAYMENT,4500,48803329,250788870127,0
F003,2026-02-07,PAYMENT,13000,24854922,250788870127,0
F003,2026-02-08,TRANSFER,4000,250789826952,250788870127,100
F003,2026-02-08,PAYMENT,3000,39997825,250788870127,0
F003,2026-02-09,PAYMENT,3700,48803329,250788870127,0
F003,2026-02-09,TRANSFER,2800,250793960997,250788870127,100
F003,2026-02-10,PAYMENT,500,39997825,250788870127,0
F003,2026-02-11,TRANSFER,16400,250788870127,250792226441,0
F003,2026-02-11,PAYMENT,500,39997825,250788870127,0
F003,2026-02-13,PAYMENT,1500,39997825,250788870127,0
F003,2026-02-14,TRANSFER,13000,250788870127,250789344519,0
F003,2026-02-14,PAYMENT,1000,48803329,250788870127,0
F003,2026-02-15,PAYMENT,3500,20095145,250788870127,0
F003,2026-02-15,PAYMENT,4200,48803329,250788870127,0
F003,2026-02-17,PAYMENT,2000,39997825,250788870127,0
F003,2026-02-17,PAYMENT,1200,48803329,250788870127,0
F003,2026-02-18,TRANSFER,4500,250789128594,250788870127,100
F003,2026-02-19,PAYMENT,500,39997825,250788870127,0
F003,2026-02-23,TRANSFER,1600,250788474001,250788870127,100
F003,2026-02-24,TRANSFER,23500,250788870127,250792217220,0
F003,2026-02-25,TRANSFER,1900,250793466732,250788870127,100
F003,2026-02-26,TRANSFER,6600,250788870127,250790700280,0
F003,2026-02-27,PAYMENT,1500,39997825,250788870127,0
F003,2026-03-01,PAYMENT,3400,48803329,250788870127,0
F003,2026-03-03,TRANSFER,11200,250788870127,250789344519,0
F003,2026-03-03,PAYMENT,1600,48803329,250788870127,0
F003,2026-03-03,TRANSFER,3000,250789746385,250788870127,100
F003,2026-03-05,PAYMENT,500,39997825,250788870127,0
F003,2026-03-06,PAYMENT,3000,20095145,250788870127,0
F003,2026-03-08,PAYMENT,3500,48803329,250788870127,0
F003,2026-03-08,TRANSFER,7500,250788870127,250791027560,0
F003,2026-03-10,TRANSFER,5700,250789832250,250788870127,100
F003,2026-03-12,PAYMENT,500,39997825,250788870127,0
F003,2026-03-12,PAYMENT,2000,48803329,250788870127,0
F003,2026-03-13,PAYMENT,1900,48803329,250788870127,0
F003,2026-03-14,TRANSFER,20200,250788870127,250792217220,0
F003,2026-03-17,PAYMENT,1100,48803329,250788870127,0
F003,2026-03-18,TRANSFER,3500,250792235134,250788870127,100
F003,2026-03-21,PAYMENT,500,39997825,250788870127,0
F003,2026-03-23,TRANSFER,1500,250789830541,250788870127,100
F003,2026-03-24,PAYMENT,1000,39997825,250788870127,0
F003,2026-03-25,PAYMENT,500,39997825,250788870127,0
F003,2026-03-26,PAYMENT,3200,48803329,250788870127,0
F003,2026-03-27,TRANSFER,10000,250788870127,250789344519,0
F003,2026-03-27,PAYMENT,500,39997825,250788870127,0
F003,2026-03-27,PAYMENT,4700,48803329,250788870127,0
F003,2026-04-01,PAYMENT,1400,48803329,250788870127,0
F003,2026-04-03,PAYMENT,1000,39997825,250788870127,0
F003,2026-04-04,TRANSFER,19600,250788870127,250789344519,0
F003,2026-04-06,PAYMENT,1000,39997825,250788870127,0
F003,2026-04-08,TRANSFER,4000,250789826952,250788870127,100
F003,2026-04-10,PAYMENT,3000,20095145,250788870127,0
F003,2026-04-11,TRANSFER,21900,250788870127,250789344519,0
F003,2026-04-12,TRANSFER,5000,250789641674,250788870127,100
F003,2026-04-14,TRANSFER,9700,250788870127,250792226441,0
F003,2026-04-15,PAYMENT,1000,48803329,250788870127,0
F003,2026-04-15,TRANSFER,1200,250788324314,250788870127,100
F003,2026-04-16,PAYMENT,2900,48803329,250788870127,0
F003,2026-04-18,TRANSFER,18200,250788870127,250792226441,0
F003,2026-04-18,TRANSFER,3800,250793753789,250788870127,100
F003,2026-04-19,TRANSFER,4400,250792430749,250788870127,100
F003,2026-04-19,TRANSFER,1600,250788870127,250789332427,0
F003,2026-04-20,PAYMENT,2600,48803329,250788870127,0
F003,2026-04-21,PAYMENT,3000,39997825,250788870127,0
F003,2026-04-22,TRANSFER,11400,250788870127,250789344519,0
F003,2026-04-23,PAYMENT,2000,48803329,250788870127,0
F003,2026-04-25,PAYMENT,1500,39997825,250788870127,0
F003,2026-04-25,PAYMENT,5300,48803329,250788870127,0
F003,2026-04-26,PAYMENT,3000,39997825,250788870127,0
F003,2026-04-27,TRANSFER,6300,250788870127,250788471832,0
F003,2026-04-28,PAYMENT,1500,39997825,250788870127,0
F003,2026-05-02,PAYMENT,4200,48803329,250788870127,0
F003,2026-05-04,PAYMENT,5900,48803329,250788870127,0
F003,2026-05-05,TRANSFER,11500,250788870127,250792226441,0
F003,2026-05-05,TRANSFER,5000,250793616338,250788870127,100
F003,2026-05-07,TRANSFER,20000,250788870127,250792217220,0
F003,2026-05-07,TRANSFER,4000,250789826952,250788870127,100
F003,2026-05-08,TRANSFER,17100,250788870127,250789344519,0
F003,2026-05-08,PAYMENT,4500,48803329,250788870127,0
F003,2026-05-08,TRANSFER,3800,250788870127,250792938397,0
F003,2026-05-10,PAYMENT,1300,48803329,250788870127,0
F003,2026-05-11,PAYMENT,500,39997825,250788870127,0
F003,2026-05-11,PAYMENT,4000,20095145,250788870127,0
F003,2026-05-12,TRANSFER,2000,250789453633,250788870127,100
F003,2026-05-13,PAYMENT,27000,29303799,250788870127,0
F003,2026-05-16,TRANSFER,15400,250788870127,250792226441,0
F003,2026-05-17,TRANSFER,4600,250788871776,250788870127,100
F003,2026-05-19,PAYMENT,1000,39997825,250788870127,0
F003,2026-05-20,PAYMENT,500,39997825,250788870127,0
F003,2026-05-21,PAYMENT,1000,39997825,250788870127,0
F003,2026-05-22,TRANSFER,8900,250788870127,250789344519,0
F003,2026-05-22,PAYMENT,1000,39997825,250788870127,0
F003,2026-05-22,TRANSFER,1500,250792160448,250788870127,100
F003,2026-05-23,PAYMENT,2000,39997825,250788870127,0
F003,2026-05-23,TRANSFER,3300,250788870127,250788262778,0
F003,2026-05-25,PAYMENT,1000,39997825,250788870127,0
F003,2026-05-25,PAYMENT,1700,48803329,250788870127,0
F003,2026-05-26,PAYMENT,3000,39997825,250788870127,0
F003,2026-05-26,PAYMENT,4900,48803329,250788870127,0
F003,2026-05-27,PAYMENT,5700,48803329,250788870127,0
F003,2026-05-27,TRANSFER,3000,250789169834,250788870127,100
F003,2026-05-28,PAYMENT,5200,48803329,250788870127,0
F003,2026-06-01,TRANSFER,17000,250788870127,250789344519,0
F003,2026-06-02,PAYMENT,1000,39997825,250788870127,0
F003,2026-06-03,PAYMENT,500,39997825,250788870127,0
F003,2026-06-05,PAYMENT,18000,24854922,250788870127,0
F003,2026-06-06,TRANSFER,18100,250788870127,250792226441,0
F003,2026-06-06,TRANSFER,4000,250789826952,250788870127,100
F003,2026-06-06,TRANSFER,6400,250788870127,250792755638,0
F003,2026-06-08,PAYMENT,2000,48803329,250788870127,0
F003,2026-06-09,TRANSFER,19500,250788870127,250792217220,0
F003,2026-06-09,TRANSFER,1500,250793317534,250788870127,100
F003,2026-06-10,PAYMENT,500,39997825,250788870127,0
F003,2026-06-12,PAYMENT,1000,39997825,250788870127,0
F003,2026-06-15,PAYMENT,3000,39997825,250788870127,0
F003,2026-06-17,PAYMENT,1000,39997825,250788870127,0
F003,2026-06-17,PAYMENT,3200,48803329,250788870127,0
F003,2026-06-18,TRANSFER,5500,250792097966,250788870127,100
F003,2026-06-19,PAYMENT,500,39997825,250788870127,0
F003,2026-06-19,PAYMENT,4300,48803329,250788870127,0
F003,2026-06-21,PAYMENT,800,48803329,250788870127,0
F003,2026-06-21,TRANSFER,4600,250793176827,250788870127,100
F003,2026-06-23,TRANSFER,13900,250788870127,250792217220,0
F003,2026-06-23,PAYMENT,5800,48803329,250788870127,0
F003,2026-06-27,TRANSFER,21100,250788870127,250792217220,0
F003,2026-07-02,TRANSFER,700,250788047670,250788870127,20
F003,2026-07-03,PAYMENT,5100,48803329,250788870127,0
F003,2026-07-06,PAYMENT,3800,48803329,250788870127,0
F003,2026-07-07,TRANSFER,4000,250789826952,250788870127,100
F003,2026-07-07,TRANSFER,7300,250788870127,250792436822,0
F003,2026-07-08,PAYMENT,1400,48803329,250788870127,0
F003,2026-07-11,PAYMENT,2000,20095145,250788870127,0
F004,2025-07-14,PAYMENT,500,29719767,250792670030,0
F004,2025-07-15,TRANSFER,17000,250790991307,250792670030,250
F004,2025-07-15,TRANSFER,3100,250791158787,250792670030,100
F004,2025-07-23,TRANSFER,2700,250792670030,250791526195,0
F004,2025-07-24,PAYMENT,2400,41538834,250792670030,0
F004,2025-07-26,TRANSFER,75000,250792670030,250788522230,0
F004,2025-07-28,PAYMENT,1000,29719767,250792670030,0
F004,2025-08-01,PAYMENT,1500,41538834,250792670030,0
F004,2025-08-11,TRANSFER,2400,250792670030,250791956431,0
F004,2025-08-15,PAYMENT,1500,29719767,250792670030,0
F004,2025-08-16,TRANSFER,1000,250793144789,250792670030,20
F004,2025-08-17,PAYMENT,1000,29719767,250792670030,0
F004,2025-08-24,TRANSFER,4700,250789588132,250792670030,100
F004,2025-08-28,TRANSFER,3200,250793501608,250792670030,100
F004,2025-09-07,PAYMENT,1000,29719767,250792670030,0
F004,2025-09-08,PAYMENT,500,29719767,250792670030,0
F004,2025-09-08,TRANSFER,3400,250792670030,250790739142,0
F004,2025-09-11,TRANSFER,5800,250793277203,250792670030,100
F004,2025-09-12,TRANSFER,5500,250791201603,250792670030,100
F004,2025-09-15,PAYMENT,500,29719767,250792670030,0
F004,2025-09-16,PAYMENT,4700,41538834,250792670030,0
F004,2025-09-18,TRANSFER,2500,250790585196,250792670030,100
F004,2025-10-05,TRANSFER,17000,250792670030,250793572079,0
F004,2025-10-05,PAYMENT,3000,41538834,250792670030,0
F004,2025-10-18,TRANSFER,7500,250792670030,250793286741,0
F004,2025-10-23,TRANSFER,4500,250790503110,250792670030,100
F004,2025-10-28,PAYMENT,500,29719767,250792670030,0
F004,2025-11-02,PAYMENT,1500,29719767,250792670030,0
F004,2025-11-04,TRANSFER,4900,250791939272,250792670030,100
F004,2025-11-07,PAYMENT,3800,41538834,250792670030,0
F004,2025-11-12,PAYMENT,500,29719767,250792670030,0
F004,2025-11-18,TRANSFER,7000,250792670030,250793572079,0
F004,2025-11-18,PAYMENT,3200,41538834,250792670030,0
F004,2025-11-19,TRANSFER,3700,250790810616,250792670030,100
F004,2025-12-02,TRANSFER,1100,250790968894,250792670030,100
F004,2025-12-07,TRANSFER,2700,250792670030,250792284303,0
F004,2025-12-10,TRANSFER,4100,250793268900,250792670030,100
F004,2025-12-12,TRANSFER,13000,250792670030,250793572079,0
F004,2026-01-05,TRANSFER,1400,250792776880,250792670030,100
F004,2026-01-09,PAYMENT,500,29719767,250792670030,0
F004,2026-01-09,TRANSFER,5300,250789254235,250792670030,100
F004,2026-01-12,PAYMENT,3600,41538834,250792670030,0
F004,2026-01-20,PAYMENT,500,29719767,250792670030,0
F004,2026-01-23,TRANSFER,10000,250792670030,250793572079,0
F004,2026-01-23,TRANSFER,900,250793949154,250792670030,20
F004,2026-01-27,PAYMENT,500,29719767,250792670030,0
F004,2026-02-02,PAYMENT,3500,41538834,250792670030,0
F004,2026-02-02,TRANSFER,3900,250790752204,250792670030,100
F004,2026-02-04,TRANSFER,4400,250788714281,250792670030,100
F004,2026-02-05,TRANSFER,10000,250792670030,250793572079,0
F004,2026-02-05,PAYMENT,500,29719767,250792670030,0
F004,2026-02-05,PAYMENT,4700,41538834,250792670030,0
F004,2026-02-08,TRANSFER,1600,250788577086,250792670030,100
F004,2026-02-12,TRANSFER,143000,250792670030,250788522230,0
F004,2026-02-12,PAYMENT,11000,30136596,250792670030,0
F004,2026-02-15,TRANSFER,51000,250788280464,250792670030,250
F004,2026-02-18,TRANSFER,49000,250789147720,250792670030,250
F004,2026-02-20,TRANSFER,129000,250792670030,250788522230,0
F004,2026-02-25,PAYMENT,1500,29719767,250792670030,0
